226	329.429
227	330.198
228	331.702
229	334.694
230	336.616
231	337.446
232	337.653
233	337.394
234	336.592
235	334.913
236	331.645
237	328.732
238	327.164
239	326.289
240	325.768
241	325.431
242	325.193
243	325.013
244	324.868
245	324.746
246	324.64
247	324.546
248	324.459
249	324.379
250	324.303
251	324.232
252	324.163
253	324.1
254	324.044
255	324.006
256	323.83
257	323.865
258	323.916
259	323.972
260	324.032
261	324.092
262	324.154
263	324.216
264	324.28
265	324.346
266	324.415
267	324.488
268	324.566
269	324.653
270	324.752
271	324.872
272	325.03
273	325.264
274	325.654
275	326.384
276	327.215
277	327.653
278	327.912
279	328.088
280	328.225
281	328.348
282	328.474
283	328.631
284	328.894
285	329.175
286	329.454
287	329.777
288	329.927
289	330.32
290	330.767
291	331.367
292	332.388
293	334.467
294	335.731
295	336.233
296	336.303
297	336.018
298	335.287
299	333.815
300	330.953
301	328.406
302	327.031
303	326.246
304	325.766
305	325.446
306	325.216
307	325.037
308	324.892
309	324.768
310	324.66
311	324.563
312	324.474
313	324.391
314	324.313
315	324.239
316	324.169
317	324.104
318	324.047
319	324.008
320	323.827
321	323.863
322	323.914
323	323.972
324	324.033
325	324.095
326	324.159
327	324.223
328	324.29
329	324.359
330	324.431
331	324.508
332	324.592
333	324.684
334	324.791
335	324.922
336	325.096
337	325.357
338	325.794
339	326.6
340	327.514
341	328.002
342	328.288
343	328.474
344	328.608
345	328.707
346	328.769
347	328.767
348	328.626
349	328.635
350	329.029
351	330.002
352	332.19
353	333.245
354	333.844
355	334.292
356	334.745
357	335.277
358	335.643
359	335.786
360	335.715
361	335.392
362	334.692
363	333.316
364	330.612
365	328.217
366	326.941
367	326.213
368	325.762
369	325.456
370	325.232
371	325.056
372	324.911
373	324.787
374	324.677
375	324.578
376	324.487
377	324.402
378	324.322
379	324.247
380	324.175
381	324.108
382	324.05
383	324.011
384	323.825
385	323.861
386	323.913
387	323.972
388	324.034
389	324.098
390	324.163
391	324.23
392	324.299
393	324.371
394	324.447
395	324.528
396	324.615
397	324.713
398	324.827
399	324.968
400	325.157
401	325.442
402	325.925
403	326.836
404	327.873
405	328.412
406	328.721
407	328.916
408	329.047
409	329.126
410	329.13
411	328.982
412	328.455
413	328.199
414	328.677
415	330.186
416	333.968
417	335.573
418	336.307
419	336.645
420	336.669
421	336.05
422	335.74
423	335.613
424	335.434
425	335.079
426	334.39
427	333.06
428	330.427
429	328.102
430	326.879
431	326.186
432	325.755
433	325.461
434	325.243
435	325.07
436	324.926
437	324.801
438	324.69
439	324.59
440	324.498
441	324.411
442	324.33
443	324.253
444	324.18
445	324.112
446	324.053
447	324.014
448	323.823
449	323.859
450	323.912
451	323.972
452	324.035
453	324.1
454	324.167
455	324.236
456	324.308
457	324.382
458	324.461
459	324.545
460	324.637
461	324.74
462	324.861
463	325.011
464	325.213
465	325.516
466	326.028
467	327.003
468	328.118
469	328.688
470	329.013
471	329.217
472	329.347
473	329.414
474	329.387
475	329.167
476	328.485
477	328.114
478	328.598
479	330.25
480	334.353
481	336.109
482	336.875
483	337.164
484	337.049
485	336.17
486	335.673
487	335.449
488	335.227
489	334.86
490	334.184
491	332.884
492	330.294
493	328.014
494	326.828
495	326.16
496	325.746
497	325.462
498	325.25
499	325.08
500	324.937
501	324.812
502	324.701
503	324.6
504	324.506
505	324.418
506	324.336
507	324.258
508	324.183
509	324.115
510	324.056
511	324.016
512	323.822
513	323.858
514	323.911
515	323.971
516	324.036
517	324.102
518	324.171
519	324.241
520	324.315
521	324.391
522	324.473
523	324.56
524	324.656
525	324.765
526	324.892
527	325.051
528	325.264
529	325.58
530	326.093
531	326.997
532	328.011
533	328.576
534	328.911
535	329.123
536	329.258
537	329.323
538	329.292
539	329.076
540	328.482
541	328.151
542	328.557
543	330.006
544	333.708
545	335.262
546	335.948
547	336.235
548	336.225
549	335.636
550	335.317
551	335.157
552	334.955
553	334.603
554	333.95
555	332.688
556	330.148
557	327.918
558	326.77
559	326.129
560	325.732
561	325.458
562	325.252
563	325.085
564	324.943
565	324.819
566	324.708
567	324.606
568	324.512
569	324.424
570	324.34
571	324.261
572	324.186
573	324.117
574	324.057
575	324.017
576	323.82
577	323.857
578	323.91
579	323.971
580	324.036
581	324.103
582	324.173
583	324.245
584	324.32
585	324.399
586	324.483
587	324.573
588	324.673
589	324.786
590	324.921
591	325.089
592	325.317
593	325.654
594	326.197
595	327.129
596	328.169
597	328.764
598	329.122
599	329.348
600	329.491
601	329.563
602	329.539
603	329.337
604	328.767
605	328.399
606	328.607
607	329.466
608	331.404
609	332.367
610	332.862
611	333.172
612	333.509
613	334.245
614	334.591
615	334.626
616	334.489
617	334.172
618	333.56
619	332.364
620	329.919
621	327.78
622	326.694
623	326.089
624	325.712
625	325.45
626	325.25
627	325.086
628	324.946
629	324.823
630	324.712
631	324.61
632	324.516
633	324.427
634	324.343
635	324.263
636	324.188
637	324.118
638	324.058
639	324.018
640	323.818
641	323.855
642	323.908
643	323.97
644	324.035
645	324.103
646	324.174
647	324.248
648	324.324
649	324.405
650	324.491
651	324.584
652	324.687
653	324.805
654	324.946
655	325.126
656	325.374
657	325.751
658	326.372
659	327.445
660	328.641
661	329.325
662	329.727
663	329.977
664	330.134
665	330.218
666	330.211
667	330.042
668	329.518
669	329.127
670	329.13
671	329.437
672	330.17
673	330.571
674	330.841
675	331.116
676	331.612
677	332.891
678	333.548
679	333.697
680	333.608
681	333.329
682	332.781
683	331.713
684	329.496
685	327.561
686	326.587
687	326.037
688	325.687
689	325.438
690	325.244
691	325.084
692	324.946
693	324.824
694	324.713
695	324.612
696	324.517
697	324.428
698	324.343
699	324.263
700	324.188
701	324.118
702	324.058
703	324.017
704	323.816
705	323.852
706	323.906
707	323.968
708	324.034
709	324.103
710	324.174
711	324.248
712	324.326
713	324.408
714	324.496
715	324.591
716	324.697
717	324.819
718	324.967
719	325.159
720	325.432
721	325.866
722	326.631
723	328.087
724	329.743
725	330.599
726	331.07
727	331.349
728	331.524
729	331.625
730	331.649
731	331.55
732	331.212
733	330.913
734	330.757
735	330.528
736	329.92
737	329.759
738	329.793
739	329.956
740	330.34
741	331.273
742	331.779
743	331.899
744	331.816
745	331.568
746	331.104
747	330.262
748	328.663
749	327.242
750	326.458
751	325.981
752	325.66
753	325.424
754	325.236
755	325.08
756	324.944
757	324.822
758	324.712
759	324.611
760	324.516
761	324.427
762	324.342
763	324.262
764	324.186
765	324.117
766	324.057
767	324.016
768	323.813
769	323.849
770	323.903
771	323.965
772	324.031
773	324.101
774	324.173
775	324.247
776	324.326
777	324.409
778	324.498
779	324.595
780	324.703
781	324.828
782	324.981
783	325.183
784	325.478
785	325.964
786	326.872
787	328.759
788	330.945
789	331.975
790	332.509
791	332.815
792	333.006
793	333.126
794	333.185
795	333.171
796	333.079
797	332.939
798	332.702
799	332.063
800	330.152
801	329.548
802	329.402
803	329.443
804	329.612
805	329.906
806	330.087
807	330.111
808	330.003
809	329.769
810	329.37
811	328.74
812	327.828
813	326.964
814	326.354
815	325.936
816	325.638
817	325.41
818	325.227
819	325.073
820	324.938
821	324.818
822	324.708
823	324.607
824	324.513
825	324.424
826	324.339
827	324.259
828	324.184
829	324.114
830	324.054
831	324.013
832	323.809
833	323.846
834	323.899
835	323.961
836	324.028
837	324.097
838	324.169
839	324.245
840	324.324
841	324.407
842	324.497
843	324.595
844	324.705
845	324.832
846	324.988
847	325.194
848	325.496
849	325.998
850	326.937
851	328.879
852	331.126
853	332.191
854	332.743
855	333.061
856	333.262
857	333.396
858	333.482
859	333.521
860	333.523
861	333.466
862	333.273
863	332.665
864	330.801
865	330.203
866	330.036
867	330.025
868	330.082
869	330.166
870	330.202
871	330.157
872	330.021
873	329.773
874	329.369
875	328.735
876	327.819
877	326.951
878	326.341
879	325.924
880	325.626
881	325.4
882	325.218
883	325.065
884	324.931
885	324.811
886	324.702
887	324.601
888	324.507
889	324.419
890	324.335
891	324.255
892	324.179
893	324.11
894	324.05
895	324.01
896	323.805
897	323.841
898	323.895
899	323.956
900	324.023
901	324.092
902	324.165
903	324.24
904	324.319
905	324.403
906	324.493
907	324.592
908	324.702
909	324.829
910	324.985
911	325.19
912	325.487
913	325.967
914	326.829
915	328.5
916	330.408
917	331.378
918	331.905
919	332.217
920	332.422
921	332.565
922	332.67
923	332.744
924	332.799
925	332.826
926	332.803
927	332.663
928	332.28
929	332.135
930	332.101
931	332.111
932	332.131
933	332.143
934	332.117
935	332.032
936	331.868
937	331.586
938	331.105
939	330.252
940	328.636
941	327.204
942	326.417
943	325.942
944	325.624
945	325.391
946	325.208
947	325.054
948	324.921
949	324.802
950	324.693
951	324.593
952	324.5
953	324.412
954	324.328
955	324.249
956	324.173
957	324.104
958	324.045
959	324.005
960	323.799
961	323.836
962	323.889
963	323.95
964	324.017
965	324.086
966	324.158
967	324.234
968	324.313
969	324.396
970	324.486
971	324.585
972	324.694
973	324.821
974	324.975
975	325.175
976	325.46
977	325.907
978	326.676
979	328.087
980	329.68
981	330.538
982	331.026
983	331.326
984	331.529
985	331.678
986	331.795
987	331.895
988	331.989
989	332.097
990	332.258
991	332.59
992	333.487
993	333.805
994	333.936
995	333.996
996	334.017
997	334.006
998	333.954
999	333.846
1000	333.658
1001	333.337
1002	332.768
1003	331.684
1004	329.443
1005	327.492
1006	326.516
1007	325.97
1008	325.625
1009	325.383
1010	325.195
1011	325.041
1012	324.908
1013	324.79
1014	324.682
1015	324.583
1016	324.49
1017	324.402
1018	324.319
1019	324.241
1020	324.166
1021	324.097
1022	324.038
1023	323.998
1024	323.793
1025	323.829
1026	323.882
1027	323.943
1028	324.009
1029	324.078
1030	324.15
1031	324.225
1032	324.304
1033	324.387
1034	324.476
1035	324.574
1036	324.682
1037	324.807
1038	324.958
1039	325.153
1040	325.426
1041	325.847
1042	326.561
1043	327.868
1044	329.345
1045	330.141
1046	330.6
1047	330.888
1048	331.088
1049	331.239
1050	331.365
1051	331.481
1052	331.606
1053	331.773
1054	332.056
1055	332.632
1056	333.946
1057	334.504
1058	334.747
1059	334.852
1060	334.885
1061	334.869
1062	334.806
1063	334.686
1064	334.48
1065	334.129
1066	333.499
1067	332.29
1068	329.822
1069	327.668
1070	326.584
1071	325.988
1072	325.622
1073	325.37
1074	325.18
1075	325.025
1076	324.892
1077	324.775
1078	324.668
1079	324.57
1080	324.478
1081	324.391
1082	324.309
1083	324.231
1084	324.157
1085	324.089
1086	324.03
1087	323.991
1088	323.786
1089	323.822
1090	323.874
1091	323.935
1092	324
1093	324.069
1094	324.14
1095	324.214
1096	324.292
1097	324.375
1098	324.463
1099	324.559
1100	324.666
1101	324.789
1102	324.936
1103	325.125
1104	325.388
1105	325.792
1106	326.476
1107	327.738
1108	329.168
1109	329.93
1110	330.37
1111	330.65
1112	330.845
1113	330.997
1114	331.128
1115	331.254
1116	331.4
1117	331.604
1118	331.954
1119	332.644
1120	334.111
1121	334.78
1122	335.086
1123	335.22
1124	335.264
1125	335.25
1126	335.184
1127	335.057
1128	334.841
1129	334.472
1130	333.807
1131	332.539
1132	329.984
1133	327.749
1134	326.612
1135	325.988
1136	325.609
1137	325.352
1138	325.16
1139	325.005
1140	324.873
1141	324.757
1142	324.651
1143	324.554
1144	324.464
1145	324.378
1146	324.297
1147	324.22
1148	324.147
1149	324.079
1150	324.021
1151	323.982
1152	323.778
1153	323.814
1154	323.865
1155	323.926
1156	323.99
1157	324.058
1158	324.128
1159	324.202
1160	324.279
1161	324.36
1162	324.447
1163	324.541
1164	324.646
1165	324.766
1166	324.91
1167	325.093
1168	325.347
1169	325.738
1170	326.405
1171	327.644
1172	329.05
1173	329.794
1174	330.221
1175	330.492
1176	330.684
1177	330.835
1178	330.967
1179	331.1
1180	331.257
1181	331.482
1182	331.866
1183	332.606
1184	334.134
1185	334.852
1186	335.19
1187	335.342
1188	335.395
1189	335.383
1190	335.316
1191	335.187
1192	334.966
1193	334.588
1194	333.909
1195	332.616
1196	330.029
1197	327.763
1198	326.606
1199	325.969
1200	325.585
1201	325.326
1202	325.134
1203	324.98
1204	324.85
1205	324.735
1206	324.632
1207	324.536
1208	324.447
1209	324.363
1210	324.283
1211	324.207
1212	324.134
1213	324.068
1214	324.011
1215	323.972
1216	323.769
1217	323.804
1218	323.855
1219	323.915
1220	323.979
1221	324.046
1222	324.115
1223	324.187
1224	324.263
1225	324.343
1226	324.428
1227	324.52
1228	324.623
1229	324.739
1230	324.878
1231	325.055
1232	325.301
1233	325.682
1234	326.335
1235	327.558
1236	328.947
1237	329.677
1238	330.094
1239	330.357
1240	330.544
1241	330.692
1242	330.824
1243	330.959
1244	331.121
1245	331.355
1246	331.754
1247	332.515
1248	334.066
1249	334.804
1250	335.156
1251	335.317
1252	335.375
1253	335.365
1254	335.3
1255	335.171
1256	334.951
1257	334.572
1258	333.891
1259	332.593
1260	330
1261	327.729
1262	326.568
1263	325.932
1264	325.548
1265	325.291
1266	325.102
1267	324.951
1268	324.823
1269	324.711
1270	324.609
1271	324.516
1272	324.428
1273	324.345
1274	324.267
1275	324.192
1276	324.121
1277	324.055
1278	323.999
1279	323.961
1280	323.759
1281	323.794
1282	323.844
1283	323.903
1284	323.966
1285	324.032
1286	324.1
1287	324.171
1288	324.245
1289	324.323
1290	324.406
1291	324.496
1292	324.595
1293	324.708
1294	324.842
1295	325.012
1296	325.249
1297	325.618
1298	326.256
1299	327.462
1300	328.835
1301	329.55
1302	329.954
1303	330.209
1304	330.389
1305	330.533
1306	330.662
1307	330.795
1308	330.957
1309	331.192
1310	331.594
1311	332.358
1312	333.913
1313	334.654
1314	335.009
1315	335.172
1316	335.232
1317	335.224
1318	335.161
1319	335.036
1320	334.82
1321	334.447
1322	333.775
1323	332.489
1324	329.909
1325	327.651
1326	326.502
1327	325.874
1328	325.498
1329	325.248
1330	325.064
1331	324.917
1332	324.792
1333	324.683
1334	324.584
1335	324.493
1336	324.407
1337	324.326
1338	324.249
1339	324.176
1340	324.106
1341	324.041
1342	323.986
1343	323.948
1344	323.748
1345	323.782
1346	323.832
1347	323.89
1348	323.952
1349	324.016
1350	324.084
1351	324.153
1352	324.226
1353	324.302
1354	324.382
1355	324.469
1356	324.565
1357	324.673
1358	324.8
1359	324.962
1360	325.189
1361	325.542
1362	326.159
1363	327.34
1364	328.686
1365	329.379
1366	329.767
1367	330.01
1368	330.182
1369	330.319
1370	330.443
1371	330.572
1372	330.729
1373	330.958
1374	331.351
1375	332.103
1376	333.644
1377	334.374
1378	334.722
1379	334.881
1380	334.939
1381	334.933
1382	334.873
1383	334.753
1384	334.546
1385	334.188
1386	333.538
1387	332.283
1388	329.742
1389	327.521
1390	326.402
1391	325.796
1392	325.435
1393	325.195
1394	325.018
1395	324.877
1396	324.757
1397	324.652
1398	324.556
1399	324.467
1400	324.384
1401	324.305
1402	324.23
1403	324.158
1404	324.089
1405	324.026
1406	323.972
1407	323.935
1408	323.737
1409	323.77
1410	323.819
1411	323.876
1412	323.937
1413	324
1414	324.066
1415	324.133
1416	324.204
1417	324.278
1418	324.356
1419	324.44
1420	324.531
1421	324.633
1422	324.754
1423	324.906
1424	325.117
1425	325.447
1426	326.029
1427	327.162
1428	328.458
1429	329.113
1430	329.476
1431	329.702
1432	329.862
1433	329.991
1434	330.108
1435	330.229
1436	330.377
1437	330.592
1438	330.962
1439	331.68
1440	333.176
1441	333.873
1442	334.2
1443	334.349
1444	334.403
1445	334.396
1446	334.34
1447	334.229
1448	334.036
1449	333.704
1450	333.095
1451	331.906
1452	329.454
1453	327.319
1454	326.261
1455	325.694
1456	325.358
1457	325.133
1458	324.967
1459	324.833
1460	324.719
1461	324.617
1462	324.525
1463	324.439
1464	324.359
1465	324.282
1466	324.209
1467	324.138
1468	324.072
1469	324.01
1470	323.956
1471	323.92
1472	323.724
1473	323.757
1474	323.805
1475	323.861
1476	323.92
1477	323.982
1478	324.046
1479	324.112
1480	324.181
1481	324.252
1482	324.327
1483	324.407
1484	324.494
1485	324.591
1486	324.703
1487	324.842
1488	325.032
1489	325.326
1490	325.844
1491	326.874
1492	328.058
1493	328.642
1494	328.964
1495	329.166
1496	329.311
1497	329.429
1498	329.537
1499	329.648
1500	329.782
1501	329.974
1502	330.301
1503	330.941
1504	332.319
1505	332.939
1506	333.226
1507	333.355
1508	333.401
1509	333.393
1510	333.341
1511	333.24
1512	333.069
1513	332.775
1514	332.239
1515	331.183
1516	328.945
1517	327.006
1518	326.067
1519	325.566
1520	325.266
1521	325.062
1522	324.909
1523	324.784
1524	324.677
1525	324.58
1526	324.492
1527	324.409
1528	324.332
1529	324.257
1530	324.186
1531	324.118
1532	324.053
1533	323.992
1534	323.94
1535	323.904
1536	323.71
1537	323.742
1538	323.79
1539	323.844
1540	323.902
1541	323.963
1542	324.025
1543	324.089
1544	324.156
1545	324.225
1546	324.297
1547	324.373
1548	324.455
1549	324.545
1550	324.648
1551	324.772
1552	324.936
1553	325.176
1554	325.582
1555	326.366
1556	327.265
1557	327.718
1558	327.979
1559	328.15
1560	328.278
1561	328.383
1562	328.48
1563	328.579
1564	328.695
1565	328.853
1566	329.11
1567	329.594
1568	330.625
1569	331.09
1570	331.309
1571	331.409
1572	331.443
1573	331.434
1574	331.387
1575	331.299
1576	331.154
1577	330.913
1578	330.491
1579	329.685
1580	328
1581	326.538
1582	325.815
1583	325.414
1584	325.162
1585	324.984
1586	324.847
1587	324.732
1588	324.631
1589	324.54
1590	324.456
1591	324.377
1592	324.302
1593	324.231
1594	324.162
1595	324.095
1596	324.032
1597	323.973
1598	323.922
1599	323.887
1600	323.695
1601	323.727
1602	323.773
1603	323.827
1604	323.883
1605	323.942
1606	324.003
1607	324.065
1608	324.129
1609	324.196
1610	324.265
1611	324.337
1612	324.414
1613	324.498
1614	324.591
1615	324.699
1616	324.833
1617	325.012
1618	325.269
1619	325.638
1620	326.032
1621	326.307
1622	326.495
1623	326.633
1624	326.741
1625	326.834
1626	326.92
1627	327.006
1628	327.101
1629	327.221
1630	327.391
1631	327.653
1632	328.028
1633	328.272
1634	328.408
1635	328.474
1636	328.495
1637	328.483
1638	328.441
1639	328.367
1640	328.25
1641	328.069
1642	327.782
1643	327.32
1644	326.622
1645	325.97
1646	325.535
1647	325.25
1648	325.052
1649	324.903
1650	324.781
1651	324.677
1652	324.584
1653	324.498
1654	324.419
1655	324.344
1656	324.272
1657	324.203
1658	324.136
1659	324.072
1660	324.01
1661	323.953
1662	323.903
1663	323.869
1664	323.68
1665	323.711
1666	323.757
1667	323.809
1668	323.864
1669	323.921
1670	323.98
1671	324.04
1672	324.102
1673	324.166
1674	324.232
1675	324.3
1676	324.373
1677	324.45
1678	324.534
1679	324.628
1680	324.737
1681	324.87
1682	325.036
1683	325.237
1684	325.443
1685	325.615
1686	325.75
1687	325.858
1688	325.95
1689	326.03
1690	326.105
1691	326.178
1692	326.256
1693	326.344
1694	326.454
1695	326.593
1696	326.756
1697	326.88
1698	326.957
1699	326.997
1700	327.007
1701	326.993
1702	326.956
1703	326.894
1704	326.802
1705	326.671
1706	326.482
1707	326.219
1708	325.883
1709	325.555
1710	325.295
1711	325.098
1712	324.945
1713	324.821
1714	324.715
1715	324.621
1716	324.535
1717	324.456
1718	324.38
1719	324.309
1720	324.24
1721	324.174
1722	324.11
1723	324.048
1724	323.988
1725	323.932
1726	323.884
1727	323.851
1728	323.665
1729	323.695
1730	323.739
1731	323.79
1732	323.844
1733	323.9
1734	323.956
1735	324.015
1736	324.074
1737	324.135
1738	324.198
1739	324.263
1740	324.331
1741	324.402
1742	324.478
1743	324.56
1744	324.651
1745	324.753
1746	324.87
1747	324.998
1748	325.127
1749	325.243
1750	325.344
1751	325.432
1752	325.509
1753	325.579
1754	325.644
1755	325.706
1756	325.769
1757	325.835
1758	325.908
1759	325.989
1760	326.071
1761	326.137
1762	326.181
1763	326.203
1764	326.205
1765	326.19
1766	326.157
1767	326.106
1768	326.034
1769	325.937
1770	325.81
1771	325.649
1772	325.461
1773	325.273
1774	325.106
1775	324.966
1776	324.846
1777	324.742
1778	324.649
1779	324.565
1780	324.486
1781	324.412
1782	324.341
1783	324.274
1784	324.208
1785	324.145
1786	324.083
1787	324.023
1788	323.965
1789	323.911
1790	323.864
1791	323.832
1792	323.649
1793	323.679
1794	323.722
1795	323.771
1796	323.823
1797	323.877
1798	323.932
1799	323.988
1800	324.046
1801	324.104
1802	324.164
1803	324.225
1804	324.289
1805	324.354
1806	324.423
1807	324.496
1808	324.574
1809	324.657
1810	324.746
1811	324.839
1812	324.932
1813	325.019
1814	325.099
1815	325.171
1816	325.237
1817	325.298
1818	325.354
1819	325.408
1820	325.46
1821	325.511
1822	325.563
1823	325.614
1824	325.662
1825	325.7
1826	325.726
1827	325.737
1828	325.735
1829	325.72
1830	325.691
1831	325.648
1832	325.591
1833	325.517
1834	325.426
1835	325.317
1836	325.197
1837	325.074
1838	324.957
1839	324.851
1840	324.755
1841	324.667
1842	324.585
1843	324.509
1844	324.437
1845	324.368
1846	324.302
1847	324.238
1848	324.175
1849	324.115
1850	324.055
1851	323.997
1852	323.942
1853	323.889
1854	323.844
1855	323.812
1856	323.633
1857	323.662
1858	323.704
1859	323.751
1860	323.802
1861	323.854
1862	323.908
1863	323.962
1864	324.017
1865	324.072
1866	324.129
1867	324.187
1868	324.247
1869	324.308
1870	324.371
1871	324.436
1872	324.504
1873	324.575
1874	324.648
1875	324.722
1876	324.796
1877	324.866
1878	324.932
1879	324.994
1880	325.051
1881	325.104
1882	325.153
1883	325.199
1884	325.243
1885	325.284
1886	325.323
1887	325.359
1888	325.391
1889	325.415
1890	325.43
1891	325.435
1892	325.431
1893	325.416
1894	325.39
1895	325.354
1896	325.307
1897	325.249
1898	325.179
1899	325.1
1900	325.013
1901	324.924
1902	324.836
1903	324.751
1904	324.671
1905	324.595
1906	324.523
1907	324.454
1908	324.388
1909	324.324
1910	324.262
1911	324.201
1912	324.142
1913	324.084
1914	324.027
1915	323.971
1916	323.918
1917	323.867
1918	323.823
1919	323.792
1920	323.616
1921	323.644
1922	323.685
1923	323.731
1924	323.781
1925	323.831
1926	323.883
1927	323.935
1928	323.987
1929	324.04
1930	324.095
1931	324.149
1932	324.205
1933	324.262
1934	324.32
1935	324.38
1936	324.441
1937	324.503
1938	324.565
1939	324.628
1940	324.69
1941	324.749
1942	324.806
1943	324.86
1944	324.91
1945	324.956
1946	325
1947	325.04
1948	325.077
1949	325.111
1950	325.142
1951	325.17
1952	325.192
1953	325.209
1954	325.218
1955	325.22
1956	325.214
1957	325.2
1958	325.177
1959	325.146
1960	325.106
1961	325.059
1962	325.003
1963	324.941
1964	324.874
1965	324.804
1966	324.733
1967	324.663
1968	324.594
1969	324.528
1970	324.463
1971	324.4
1972	324.339
1973	324.28
1974	324.222
1975	324.164
1976	324.108
1977	324.053
1978	323.998
1979	323.945
1980	323.893
1981	323.844
1982	323.802
1983	323.772
1984	323.599
1985	323.626
1986	323.666
1987	323.711
1988	323.759
1989	323.807
1990	323.857
1991	323.907
1992	323.957
1993	324.008
1994	324.06
1995	324.112
1996	324.164
1997	324.218
1998	324.271
1999	324.326
2000	324.381
2001	324.436
2002	324.492
2003	324.547
2004	324.601
2005	324.653
2006	324.703
2007	324.75
2008	324.794
2009	324.836
2010	324.874
2011	324.91
2012	324.942
2013	324.971
2014	324.996
2015	325.018
2016	325.035
2017	325.047
2018	325.053
2019	325.053
2020	325.047
2021	325.033
2022	325.013
2023	324.986
2024	324.952
2025	324.912
2026	324.866
2027	324.815
2028	324.76
2029	324.702
2030	324.642
2031	324.582
2032	324.523
2033	324.464
2034	324.405
2035	324.348
2036	324.292
2037	324.236
2038	324.182
2039	324.128
2040	324.074
2041	324.022
2042	323.969
2043	323.918
2044	323.868
2045	323.821
2046	323.78
2047	323.751
2048	323.582
2049	323.608
2050	323.646
2051	323.69
2052	323.736
2053	323.783
2054	323.831
2055	323.879
2056	323.928
2057	323.976
2058	324.025
2059	324.074
2060	324.124
2061	324.174
2062	324.224
2063	324.274
2064	324.325
2065	324.375
2066	324.425
2067	324.474
2068	324.522
2069	324.569
2070	324.613
2071	324.655
2072	324.695
2073	324.732
2074	324.766
2075	324.798
2076	324.826
2077	324.851
2078	324.873
2079	324.891
2080	324.904
2081	324.913
2082	324.918
2083	324.916
2084	324.91
2085	324.897
2086	324.879
2087	324.855
2088	324.826
2089	324.791
2090	324.752
2091	324.709
2092	324.662
2093	324.612
2094	324.561
2095	324.508
2096	324.455
2097	324.402
2098	324.35
2099	324.297
2100	324.245
2101	324.193
2102	324.142
2103	324.091
2104	324.04
2105	323.99
2106	323.94
2107	323.891
2108	323.843
2109	323.798
2110	323.758
2111	323.73
2112	323.564
2113	323.59
2114	323.627
2115	323.669
2116	323.714
2117	323.759
2118	323.805
2119	323.851
2120	323.898
2121	323.944
2122	323.991
2123	324.037
2124	324.084
2125	324.131
2126	324.178
2127	324.224
2128	324.271
2129	324.317
2130	324.363
2131	324.407
2132	324.451
2133	324.493
2134	324.533
2135	324.571
2136	324.607
2137	324.64
2138	324.671
2139	324.699
2140	324.724
2141	324.746
2142	324.765
2143	324.78
